File A,File B,Iterations,Similarity,n
UC64,Syracuse56,100.0,0.9853465059067404,6.0
UC64,UC61,100.0,0.9999967341787853,3.0
UC64,UC61,100.0,0.9963390911589328,4.0
UC64,UC61,100.0,0.9861626595363142,5.0
UC64,UC61,100.0,0.9133614111104813,6.0
UC64,Trinity100,100.0,0.9999943168457424,3.0
UC64,Trinity100,100.0,0.9921643499651587,4.0
UC64,Trinity100,100.0,0.9639890135660343,5.0
UC64,Trinity100,100.0,0.27324281453033544,6.0
UC64,Trinity100,100.0,0.6218295957200907,7.0
UC64,UCSD34,100.0,0.9999957689047823,3.0
UC64,UCSD34,100.0,0.6524144402581262,4.0
UC64,UCSD34,100.0,0.6530934661059672,5.0
UC64,UCSD34,100.0,0.924674556620638,6.0
UC64,Maine59,100.0,0.9999961059306154,3.0
UC64,Maine59,100.0,0.99853630976686,4.0
UC64,Maine59,100.0,0.976563906295359,5.0
UC64,Maine59,100.0,0.9889011845300764,6.0
UC64,Maine59,61.0,0.8550937416361488,7.0
UC64,MIT8,100.0,0.9999958908488754,3.0
UC64,MIT8,100.0,0.9959124123867057,4.0
UC64,MIT8,100.0,0.9863908713569961,5.0
UC64,MIT8,100.0,0.5596878872743307,6.0
UC64,MIT8,100.0,0.7622995691288184,7.0
UC64,UGA50,100.0,0.9999971587406665,3.0
UC64,UGA50,100.0,0.9798705723802645,4.0
UC64,Brandeis99,100.0,0.9999918634704764,3.0
UC64,Brandeis99,100.0,0.44127546977969767,4.0
UC64,Brandeis99,100.0,0.5919327812681315,5.0
UC64,Brandeis99,100.0,0.9322079773885508,6.0
UC64,Brandeis99,100.0,0.7830021958898883,7.0
UC64,UCF52,100.0,0.9999883222944738,3.0
UC64,UCF52,100.0,-0.39277658560146556,4.0
UC64,UCF52,100.0,0.5240770503956705,5.0
UC64,UCF52,100.0,0.9205473083123427,6.0
UC64,UPenn7,100.0,0.9999965533222919,3.0
UC64,UPenn7,100.0,0.9987760699418547,4.0
UC64,UPenn7,100.0,0.9966947959929647,5.0
UC64,FSU53,100.0,0.9999971341441258,3.0
UC64,FSU53,100.0,0.9538378102110037,4.0
UC64,Caltech36,100.0,0.9999857195581148,3.0
UC64,Caltech36,100.0,0.9952032586142503,4.0
UC64,Caltech36,100.0,0.9688612945463156,5.0
UC64,Caltech36,100.0,0.2939537141298691,6.0
UC64,Caltech36,100.0,0.6345606693494645,7.0
UC64,Rochester38,100.0,0.9999951588877217,3.0
UC64,Rochester38,100.0,0.9949122842587581,4.0
UC64,Rochester38,100.0,0.9454450083193552,5.0
UC64,Rochester38,100.0,0.9819333989652429,6.0
UC64,Rochester38,100.0,0.8355045707454207,7.0
UC64,Oberlin44,100.0,0.9999908365013561,3.0
UC64,Oberlin44,100.0,0.998813743063534,4.0
UC64,Oberlin44,100.0,0.9866706280575198,5.0
UC64,Oberlin44,100.0,0.4425552023674401,6.0
UC64,Oberlin44,100.0,0.7601442798299257,7.0
UC64,Vanderbilt48,100.0,0.9999968395474883,3.0
UC64,Vanderbilt48,100.0,0.9893374847452474,4.0
UC64,Vanderbilt48,100.0,0.8752005735090692,5.0
UC64,Vanderbilt48,100.0,0.9687322527120876,6.0
UC64,Vanderbilt48,100.0,0.8155318234289316,7.0
UC64,USF51,100.0,0.9999949098536765,3.0
UC64,USF51,100.0,0.9477558636287773,4.0
UC64,USF51,100.0,0.9893303799565094,5.0
UC64,USF51,100.0,0.7618961606028591,6.0
UC64,GWU54,100.0,0.9999961367468843,3.0
UC64,GWU54,100.0,0.8558689888104619,4.0
UC64,GWU54,100.0,0.756875457471088,5.0
UC64,GWU54,100.0,0.9374159167863758,6.0
UC64,WashU32,100.0,0.9999958571510271,3.0
UC64,WashU32,100.0,0.992993106116457,4.0
UC64,WashU32,100.0,0.9398509264026951,5.0
UC64,WashU32,100.0,0.9818463897884014,6.0
UC64,WashU32,100.0,0.8426419720609608,7.0
UC64,USC35,100.0,0.9999964128128856,3.0
UC64,USC35,100.0,0.1521077163374062,4.0
UC64,USC35,100.0,0.5576059337872972,5.0
UC64,JohnsHopkins55,100.0,0.9999963372138237,3.0
UC64,JohnsHopkins55,100.0,0.9986507074537152,4.0
UC64,JohnsHopkins55,100.0,0.9978870964102728,5.0
UC64,JohnsHopkins55,100.0,0.8132625744174482,6.0
UC64,JohnsHopkins55,100.0,0.9860862971997327,7.0
UC64,Cal65,100.0,0.9999971687808515,3.0
UC64,Cal65,100.0,0.9881496793719827,4.0
UC64,Cal65,100.0,0.9685691428798459,5.0
UC64,Cal65,100.0,0.2963346547735694,6.0
UC64,BU10,100.0,0.9999968311036068,3.0
UC64,BU10,100.0,0.9529623933758591,4.0
UC64,BU10,100.0,0.8152862491847171,5.0
UC64,Princeton12,100.0,0.9999958196166188,3.0
UC64,Princeton12,100.0,0.9903713015465482,4.0
